color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,movie_success,other_actors_facebook_likes
Color,Gore Verbinski,2.4980167978536394,1.835007711246596,-0.07865967900449497,0.1511174740496126,Ruth Wilson,1.9592342012761799,0.6172905993197043,Action|Adventure|Western,Johnny Depp,The Lone Ranger ,0.6178865843600791,1.747937637305187,Tom Wilkinson,-0.19670799628726415,horse|outlaw|texas|texas ranger|train,1.1011776453277917,USA,PG-13,4.399767048333423,2013.0,0.031186131732699744,0.11775130728831423,0.10448427777590405,1.9962189130712895,1.1384317566554174,0.18230360578231233
Color,Zack Snyder,4.791606700289047,1.5403268773757557,-0.2580107212440849,0.009889976866679326,Christopher Meloni,0.461530280730633,3.5774050733127827,Action|Adventure|Fantasy|Sci-Fi,Henry Cavill,Man of Steel ,3.1131064801986668,0.4823603456896691,Harry Lennix,-0.6715507793914534,based on comic book|british actor playing american character|final battle|origin of hero|reboot,5.834111683595406,USA,PG-13,4.643415499336282,2013.0,0.2593739468004027,0.7407340350110013,0.10448427777590405,5.480930109024513,3.7995266744034026,0.269263923667082
Color,Andrew Adamson,0.9419416696995817,1.835007711246596,-0.2325256708370384,-0.2966633602724655,Pierfrancesco Favino,0.8808873784833862,1.385069777209012,Action|Adventure|Family|Fantasy,Peter Dinklage,The Chronicles of Narnia: Prince Caspian ,0.40107421381641467,0.5926762825172113,Damián Alcázar,1.2278203530253036,brother brother relationship|brother sister relationship|good versus evil|king|narnia,0.39318258097323894,USA,PG,4.643415499336282,2008.0,-0.37590093034808236,0.20674883982012635,0.10448427777590405,-0.39329733558234964,0.45466181768598296,-0.6725642906205478
Color,Joss Whedon,4.548469961514976,2.8032447368222133,-0.2580107212440849,10.238795844259132,Robert Downey Jr.,1.1205200057706737,8.452800863913577,Action|Adventure|Sci-Fi,Chris Hemsworth,The Avengers ,6.152983269607895,3.849050439551835,Scarlett Johansson,0.7529775699211143,alien invasion|assassin|battle|iron man|soldier,3.723093433102344,USA,PG-13,4.5215912738348525,2012.0,4.366754618019056,1.5417118277973125,-0.27163599475823996,5.7298380515926,4.7678642632885655,14.605550462278188
Color,Rob Marshall,2.481807681935368,1.2456460435049157,-0.17773281246188835,0.1511174740496126,Sam Claflin,1.9592342012761799,2.84434966236967,Action|Adventure|Fantasy,Johnny Depp,Pirates of the Caribbean: On Stranger Tides ,1.9030594285440998,2.165054117789345,Stephen Graham,1.2278203530253036,blackbeard|captain|pirate|revenge|soldier,0.5124784526227241,USA,PG-13,5.252536626843431,2011.0,2.084876467342027,0.29574637235193924,0.10448427777590405,2.494034798207464,1.7059550039465543,2.2359939413916394
Color,Barry Sonnenfeld,2.506121355812775,-0.0172718159415417,-0.1981208527875256,-0.006922820417003206,Michael Stuhlbarg,0.16198949662152368,1.9339598454004068,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,Will Smith,Men in Black 3 ,1.2054093312973853,0.08543338497912564,Nicole Scherzinger,-0.19670799628726415,alien|criminal|m.i.b.|maximum security prison|prison,0.14162389510367257,USA,PG-13,4.643415499336282,2012.0,-0.2389882413074606,0.3847439048837513,-0.27163599475823996,1.5979662049623495,1.2308467720960983,-0.2459110617244638
Color,Marc Webb,3.705595933764861,1.9612994971912416,-0.11019742888321504,0.1303816907330708,Andrew Garfield,0.461530280730633,3.1520063493281167,Action|Adventure|Fantasy,Emma Stone,The Amazing Spider-Man ,2.454777860885507,0.8828442689409735,Chris Zylka,-0.6715507793914534,lizard|outcast|spider|spider man|teenager,2.4341793415850814,USA,PG-13,4.765239724837712,2012.0,1.8566886522743238,0.5627389699473763,0.10448427777590405,2.3944716211802293,2.356838517790633,1.9870703430073946
Color,Ridley Scott,1.6308290962261178,2.0875912831358874,-0.2580107212440849,0.004285711105451815,William Hurt,-0.3837139038684518,0.8510372839968156,Action|Adventure|Drama|History,Mark Addy,Robin Hood ,0.8217936186338556,-0.38188135558732006,Scott Grimes,-0.6715507793914534,1190s|archer|england|king of england|robin hood,0.6732685404981169,USA,PG-13,4.034294371829134,2010.0,-0.2239278455129922,0.29574637235193924,0.10448427777590405,0.4529896691491475,0.7383197014173423,-0.21964213440754038
Color,Peter Jackson,2.9761857174426467,3.350509142582345,-0.2580107212440849,0.023900641269748103,Adam Brown,-0.1375512874875857,3.0980766109967823,Adventure|Fantasy,Aidan Turner,The Hobbit: The Desolation of Smaug ,2.670685429255268,-0.08590199374484996,James Nesbitt,2.1775059192336816,dwarf|elf|lake town|mountain|sword and sorcery,1.7235908887164095,USA,PG-13,4.643415499336282,2013.0,-0.20339094215689893,1.3637167627336884,0.10448427777590405,3.7385745110479016,2.367852192909835,-0.17949030088715082
Color,Chris Weitz,0.8852097639856317,0.27740901792929834,-0.2169160774627224,0.1511174740496126,Eva Green,0.521438437552455,0.3354651416726613,Adventure|Family|Fantasy,Christopher Lee,The Golden Compass ,0.39493108326727977,0.663264454628931,Kristin Scott Thomas,0.27813478681692505,children|epic|friend|girl|quest,0.9844751621924259,USA,PG-13,3.5469974698234155,2007.0,0.9439373920035118,-0.23823882283893574,0.10448427777590405,-0.39329733558234964,0.36779730258927484,1.0950548660531243
Color,James Cameron,1.4039014733703177,3.6872872384347333,-0.2580107212440849,0.03566959936832587,Kate Winslet,1.3002444762361394,8.972137337656337,Drama|Romance,Leonardo DiCaprio,Titanic ,4.776350572597109,1.7211852711535487,Gloria Stuart,-0.6715507793914534,artist|love|ship|titanic|wet,5.813364575482452,USA,PG-13,4.034294371829134,1997.0,2.7694399125451357,1.1857216976700633,0.10448427777590405,0.9010239657717048,3.644462987479654,2.8051095119134617
Color,Anthony Russo,3.0329176231565964,1.7087159253019502,-0.22806578701580524,5.755383235277123,Scarlett Johansson,0.8209792216615643,5.282112355956271,Action|Adventure|Sci-Fi,Robert Downey Jr.,Captain America: Civil War ,1.2361317870669237,2.701854873060514,Chris Evans,-0.6715507793914534,based on comic book|knife|marvel cinematic universe|returning character killed off|superhero,1.9077214732188756,USA,PG-13,5.252536626843431,2016.0,3.91037898788365,1.6307093603291247,0.10448427777590405,3.1909770373981092,2.441643379466129,9.665762223160772
Color,Peter Berg,1.9063840668367322,1.0351597335971727,-0.0885351360372255,-0.05792163884417355,Alexander Skarsgård,0.40162212390881113,0.26341286634481464,Action|Adventure|Sci-Fi|Thriller,Liam Neeson,Battleship ,0.757960845718537,0.7921667731835478,Tadanobu Asano,-0.6715507793914534,box office flop|hawaii|naval|oahu hawaii|ship,1.2049131858925612,USA,PG-13,4.253577977731707,2012.0,1.8566886522743238,-0.41623388790255994,0.10448427777590405,1.7970925590168196,0.9882939206349107,1.7987670134301503
Color,Colin Trevorrow,4.070301041925968,0.7404788997263327,-0.14173517876193512,0.1511174740496126,Judy Greer,-0.2573676011312295,8.876832338189923,Action|Adventure|Sci-Fi|Thriller,Bryce Dallas Howard,Jurassic World ,2.226271092319735,-0.12067005012918885,Omar Sy,-0.6715507793914534,dinosaur|disaster film|experiment gone wrong|jurassic park|velociraptor,2.602749595002832,USA,PG-13,2.816052116814838,2015.0,0.031186131732699744,0.5627389699473763,-0.1587999129979968,7.073940941460273,4.141682501483122,0.18230360578231233
Color,Sam Raimi,1.282333103983282,1.2035487815233672,-0.2580107212440849,1.8323972024178656,James Franco,1.00070369212703,4.7858627074789295,Action|Adventure|Fantasy|Romance,J.K. Simmons,Spider-Man 2 ,2.178309774078981,1.6292553237972636,Kirsten Dunst,-0.19670799628726415,death|doctor|scientist|super villain|tentacle,2.636463645686382,USA,PG-13,4.034294371829134,2004.0,2.084876467342027,0.8297315675428134,0.10448427777590405,-0.39329733558234964,1.748278649274204,3.9172736697598927
Color,Shane Black,3.7785369553970827,3.729384500416282,0.0605524088439967,1.2719706262951147,Jon Favreau,0.8209792216615643,5.308451186516466,Action|Adventure|Sci-Fi,Robert Downey Jr.,Iron Man 3 ,3.173762240969527,0.9798842188206053,Don Cheadle,0.7529775699211143,armor|explosion|human bomb|missile attack|terrorist,2.3356305780485505,USA,PG-13,4.034294371829134,2013.0,0.48756176186810574,0.7407340350110013,0.10448427777590405,4.335953573211311,3.155389089023823,1.7595323881632203
Color,Tim Burton,2.506121355812775,0.06692270802155546,3.883309969900976,5.755383235277123,Alan Rickman,1.9592342012761799,4.210767836704284,Adventure|Family|Fantasy,Johnny Depp,Alice in Wonderland ,1.4650535400883955,3.461291424544943,Anne Hathaway,-0.6715507793914534,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,1.1660123581807726,USA,PG,4.034294371829134,2010.0,5.279505878289868,0.11775130728831423,-0.27163599475823996,0.8014607887444699,1.6915693132551162,11.03488911356699
Color,Dan Scanlon,1.8982795088775963,-0.10146633990463887,-0.2462238854308259,0.01661509578015234,Tyler Labine,0.28180581026516743,3.2467630725345615,Adventure|Animation|Comedy|Family|Fantasy,Steve Buscemi,Monsters University ,0.9800319537090245,0.20020804949860754,Sean Hayes,-0.6715507793914534,cheating|fraternity|monster|singing in a car|university,-0.05547363196938975,USA,G,4.034294371829134,2013.0,-0.24743119046496562,0.8297315675428134,-0.27163599475823996,1.7970925590168196,1.311115577028102,-0.2308160946848133
Color,Michael Bay,1.8172339292862392,1.835007711246596,-0.2580107212440849,-0.14927117075218196,Kevin Dunn,-0.3835341793979863,5.206975206782892,Action|Adventure|Sci-Fi,Glenn Morshower,Transformers: Revenge of the Fallen ,1.5799362040786955,-0.3831839052501339,Ramon Rodriguez,-0.6715507793914534,autobot|decepticon|machine|sun|symbol,2.989164483606599,USA,PG-13,4.034294371829134,2009.0,-0.2926123778483708,-0.32723635537074786,0.10448427777590405,-0.39329733558234964,1.866668748028679,-0.4418835486005528
Color,Michael Bay,1.914488624795868,2.4664666409698244,-0.2580107212440849,0.04351557143404439,Sophia Myles,-0.37874152685224055,2.9083887697397945,Action|Adventure|Sci-Fi,Bingbing Li,Transformers: Age of Extinction ,1.0303403151828368,-0.3446083960052622,Kelsey Grammer,0.27813478681692505,blockbuster|bumblebee the character|semi truck and trailer|texas|truck,1.6380090677504746,USA,PG-13,4.277942822831993,2014.0,-0.20704194719798216,-0.5942289529661849,0.10448427777590405,2.3944716211802293,1.6476163997748674,-0.16352637576393778
Color,Sam Raimi,3.105858644788818,0.9930624716156242,-0.2580107212440849,5.755383235277123,Mila Kunis,2.1988668285634674,2.7539490244962432,Adventure|Family|Fantasy,Tim Holmes,Oz the Great and Powerful ,0.5744628830365708,3.1348524398182103,James Franco,1.2278203530253036,circus|magic|magician|oz|witch,0.5824999425039435,USA,PG,4.399767048333423,2013.0,2.9976277276128385,0.028753774756502138,0.10448427777590405,2.593597975234699,1.6017280783433792,8.753010962889961
Color,Marc Webb,2.8627219060147464,1.4982296153942072,-0.11019742888321504,0.053042823228131156,Andrew Garfield,0.461530280730633,2.2836751248775937,Action|Adventure|Fantasy|Sci-Fi,Emma Stone,The Amazing Spider-Man 2 ,1.5664662168281007,0.8899581940224953,B.J. Novak,-0.6715507793914534,costumed hero|death of girlfriend|masked vigilante|returning character killed off|teenager,2.0244239563542417,USA,PG-13,4.034294371829134,2014.0,1.8566886522743238,0.29574637235193924,0.10448427777590405,1.6477477934759672,1.7308391662584415,1.909731475502455
Color,Joseph Kosinski,2.652003399077218,0.7825761617078814,-0.14205374189202322,0.1511174740496126,Olivia Wilde,0.28180581026516743,1.8316990668581026,Action|Adventure|Sci-Fi,Jeff Bridges,TRON: Legacy ,1.1783945235336926,0.7356060589790541,James Frain,-0.6715507793914534,arcade|bridge|disappearance|escape|warrior,0.9818817736783066,USA,PG,3.303349018820556,2010.0,1.8566886522743238,0.3847439048837513,0.10448427777590405,1.1001503198261748,1.2906881804955825,2.007806126323936
Color,John Lasseter,1.3147513358198248,-0.0172718159415417,-0.10287047689118917,0.025581920998116355,Thomas Kretschmann,-0.3771839147748732,2.1163520687435304,Adventure|Animation|Comedy|Family|Sport,Joe Mantegna,Cars 2 ,0.06946761859268141,-0.3198599524117991,Eddie Izzard,-0.6715507793914534,best friend|car race|conspiracy|gadget car|spy,-0.008792638715243413,USA,G,4.034294371829134,2011.0,-0.21548489635548718,-0.060243757775310755,0.10448427777590405,0.10451854955382517,0.5993828223324363,-0.18990297535737083
Color,Martin Campbell,2.384552986425739,0.6983816377447841,-0.17582143368135986,-0.22661003825712162,Temuera Morrison,0.521438437552455,1.0179259744451412,Action|Adventure|Sci-Fi,Ryan Reynolds,Green Lantern ,0.9008991801237122,0.340182040187142,Taika Waititi,0.27813478681692505,autopsy|lantern|planet|ring|test pilot,0.6836420945545939,USA,PG-13,4.034294371829134,2011.0,-0.3412163824577915,-0.6832264854979978,0.10448427777590405,0.8014607887444699,0.9647468373822762,-0.5678264207149131
Color,Lee Unkrich,2.5223304717310464,-0.14356360188618744,-0.21819032998307472,-0.005241540688634952,John Ratzenberger,0.461530280730633,5.396378249594014,Adventure|Animation|Comedy|Family|Fantasy,Tom Hanks,Toy Story 3 ,3.088010125164604,0.411722075513995,Don Rickles,0.7529775699211143,college|day care|escape|teddy bear|toy,1.158232192638415,USA,G,4.034294371829134,2010.0,-0.19700168333500323,1.7197068928609385,-0.27163599475823996,1.1001503198261748,2.210850226492376,-0.20224322402363817
Color,McG,2.2710891749978392,0.48789532783704126,-0.1407794893716709,0.14439235513613957,Bryce Dallas Howard,0.9407955353052081,1.1459790681106667,Action|Adventure|Sci-Fi,Christian Bale,Terminator Salvation ,1.3274623824402747,0.8316941456435527,Common,-0.6715507793914534,death row|future|machine|rescue|skynet,1.7832388245411521,USA,PG-13,4.034294371829134,2009.0,0.2593739468004027,0.20674883982012635,0.10448427777590405,-0.39329733558234964,1.0224120190845973,0.4037663019365423
Color,James Wan,2.2872982909161106,1.41403509143111,-0.2580107212440849,7.436662963645376,Paul Walker,1.1205200057706737,4.443327125068457,Action|Crime|Thriller,Jason Statham,Furious 7 ,1.27397020579814,3.420862286933759,Vin Diesel,-0.6715507793914534,car falling off a cliff|hospital|revenge|star died before release|terrorist,0.9611346655653527,USA,PG-13,3.790645920826275,2015.0,4.823130248154462,0.7407340350110013,0.10448427777590405,4.286171984697694,2.208650378674292,12.259793211799838
Color,Marc Forster,4.151346621517326,0.6983816377447841,-0.13217828485929267,0.1511174740496126,Brad Pitt,0.5813465943742768,2.276304290474807,Action|Adventure|Horror|Sci-Fi|Thriller,Peter Capaldi,World War Z ,2.544686624271295,1.0783770125549141,Mireille Enos,-0.6715507793914534,chaos|disease|infection|pandemic|zombie,1.8376999833376562,USA,PG-13,3.790645920826275,2013.0,2.084876467342027,0.5627389699473763,0.10448427777590405,6.028527582674306,2.8064275170458983,2.2359939413916394
Color,Bryan Singer,3.219322456216718,1.7929104492650472,-0.2580107212440849,10.799222420381883,Peter Dinklage,1.5997852603452487,2.7394502612227853,Action|Adventure|Fantasy|Sci-Fi|Thriller,Jennifer Lawrence,X-Men: Days of Future Past ,2.8787559141337735,4.036266904549349,Hugh Jackman,2.652348702337871,dystopia|super strength|supernatural power|time paradox|time travel,1.2075065744066806,USA,PG-13,4.034294371829134,2014.0,4.594942433086759,1.4527142952655006,0.10448427777590405,3.688792922534284,2.2889713547523733,15.394164853468641
Color,J.J. Abrams,3.6326549121326397,1.0772569955787215,4.201873099989058,0.11076676056877452,Bruce Greenwood,0.7011629080179206,2.6637531556635725,Action|Adventure|Sci-Fi,Benedict Cumberbatch,Star Trek Into Darkness ,2.072243829016343,0.5282501722718801,Noel Clarke,-0.6715507793914534,admiral|captain|manhunt|mission|space,2.2941363618226425,USA,PG-13,3.790645920826275,2013.0,-0.2013372518212896,1.2747192302018755,0.10448427777590405,4.186608807670459,2.4748995110509426,-0.09057049125251507
Color,Bryan Singer,1.5903063064304392,0.31950627991084696,-0.2580107212440849,-0.3308493814159533,Ewen Bremner,-0.37844198606813145,0.26339379076237224,Adventure|Fantasy,Eddie Marsan,Jack the Giant Slayer ,0.10510185759198215,-0.455926294111892,Ralph Brown,-0.19670799628726415,bean|giant|king|no opening credits|princess,-0.2110769428165442,USA,PG-13,3.9124701463277045,2013.0,-0.2980888854099957,-0.060243757775310755,0.10448427777590405,0.7018976117172349,0.40827043728091406,-0.628938266825949
Color,Mike Newell,1.3309604517380962,0.4037008038739441,-0.2009879209583183,-0.2770484301081692,Richard Coyle,0.461530280730633,0.6387980690735677,Action|Adventure|Fantasy|Romance,Jake Gyllenhaal,Prince of Persia: The Sands of Time ,0.8941641864984148,0.2646341597439387,Reece Ritchie,0.27813478681692505,alamut|dagger|king|persia|princess,0.43208340868502754,USA,PG-13,4.034294371829134,2010.0,-0.29580700725931863,0.20674883982012635,0.10448427777590405,0.7516792002308523,0.6746142193709931,-0.5728554373674879
Color,Guillermo del Toro,3.511086542745604,1.0351597335971727,-0.2580107212440849,0.10572292138366976,Clifton Collins Jr.,0.521438437552455,0.8006446868971975,Action|Adventure|Sci-Fi,Charlie Hunnam,Pacific Rim ,1.9741102097790555,0.41578001869429965,Larry Joe Campbell,-0.6715507793914534,giant monster|kaiju|pilot|portal|robot,2.125566108404892,USA,PG-13,3.790645920826275,2013.0,-0.20430369341716975,0.5627389699473763,-0.27163599475823996,3.7385745110479016,2.0249970098124415,-0.09858077203349999
Color,Michael Bay,2.3197165227526533,2.0033967591727904,-0.2580107212440849,-0.0837012613458201,Lester Speight,-0.3835341793979863,4.4774382136536515,Action|Adventure|Sci-Fi,Glenn Morshower,Transformers: Dark of the Moon ,1.6001615940261795,-0.4144951952216207,Kevin Dunn,0.27813478681692505,autobot|decepticon|job interview|moon|spacecraft,1.588734685982209,USA,PG-13,3.9124701463277045,2011.0,-0.23602179971158047,-0.060243757775310755,0.10448427777590405,1.8966557360440546,1.9804511254097912,-0.31972306105740056
Color,Steven Spielberg,2.6601079570363537,0.6562843757632356,4.201873099989058,0.1511174740496126,Ray Winstone,0.22189765344334553,3.958763369151144,Action|Adventure|Fantasy,Harrison Ford,Indiana Jones and the Kingdom of the Crystal Skull ,1.6523203779909827,0.2050174636382279,Jim Broadbent,0.27813478681692505,cult figure|femme fatale|indiana jones|unsubtitled foreign language|year 1957,4.584098419789932,USA,PG-13,3.668821695324845,2008.0,-0.19700168333500323,-0.14924129030712285,0.10448427777590405,-0.14438939301426224,2.118483455159025,-0.04588420928539064
Color,Peter Sohn,1.2661239880650104,-0.5645362217016733,-0.22201308754413168,-0.3459808989712676,Jack McGraw,-0.42061732847069405,1.1129685525912476,Adventure|Animation|Comedy|Family|Fantasy,A.J. Buckley,The Good Dinosaur ,-0.19137392239838172,-0.5095312225430774,Peter Sohn,-0.6715507793914534,apatosaurus|asteroid|dinosaur|fear|river,0.1519974491601495,USA,PG,-0.3513777462223328,2015.0,-0.3909613261425508,0.3847439048837513,0.10448427777590405,0.6023344346899999,0.49034175035133765,-0.7369422251138185
Color,Mark Andrews,2.8059900003007967,-0.5645362217016733,-0.24017118595915235,0.06032836871772692,John Ratzenberger,-0.3172757579530513,2.7888588957594505,Adventure|Animation|Comedy|Family|Fantasy,Kelly Macdonald,Brave ,1.2421592662103718,-0.29365866496365894,Julie Walters,-0.6715507793914534,archery|coming of age|female warrior|princess|rebellious daughter,0.3672486958320465,USA,PG,3.668821695324845,2012.0,-0.19700168333500323,0.7407340350110013,0.10448427777590405,1.548184616448732,1.458740245758566,-0.1366733146172763
Color,Justin Lin,1.4606333790842676,0.6562843757632356,-0.041069229654101334,-0.3504643115802496,Melissa Roxburgh,-0.37730373108851684,1.2215275161885535,Action|Adventure|Sci-Fi|Thriller,Sofia Boutella,Star Trek Beyond ,-0.25415902963865405,-0.4779193441878643,Lydia Wilson,1.2278203530253036,hatred|sequel|space opera|star trek|third part,0.3776222498885235,USA,PG-13,3.668821695324845,2016.0,-0.3980351484096496,1.0077266326064385,0.10448427777590405,1.1001503198261748,0.6509624058914776,-0.7484994599898992
Color,Andrew Stanton,2.2629846170387036,-0.35404991179393036,-0.10669323445224616,-0.11676642933706241,Fred Willard,-0.3771839147748732,2.5911288476388536,Adventure|Animation|Family|Sci-Fi,John Ratzenberger,WALL·E ,4.271416535367995,-0.39535773479104797,Jeff Garlin,-0.6715507793914534,earth|obesity|plant|robot|soil,1.9621826320153797,USA,G,3.5469974698234155,2008.0,-0.25884058121835074,1.8087044253927504,0.10448427777590405,0.40320808063553004,1.915153452116077,-0.3756070105554131
Color,Brett Ratner,0.16390410562255286,-0.6487307456647704,-0.12421420660709064,-0.3123553044039025,Dana Ivey,-0.4210366855684468,1.3625727249321375,Action|Comedy|Crime|Thriller,Tzi Ma,Rush Hour 3 ,0.20488861162820649,-0.4880391531066488,Noémie Lenoir,0.27813478681692505,ambassador|assassination|chinese|french|triad,-0.16958272659063636,USA,PG-13,2.5724036658119784,2007.0,-0.3640351639645618,-0.14924129030712285,0.10448427777590405,-0.39329733558234964,0.19474756333498514,-0.6763904683684643
Color,Roland Emmerich,1.8253384872453748,2.1717858070989844,-0.010805732295733582,-0.23557686347508563,Liam James,-0.3771839147748732,1.744543904560848,Action|Adventure|Sci-Fi,Oliver Platt,2012 ,1.309250687556516,-0.4369892259371368,Tom McCarthy,-0.6715507793914534,ark|catastrophe|geologist|president|writer,1.9933032941848106,USA,PG-13,4.034294371829134,2009.0,-0.3183976009510212,-0.5052314204343729,0.10448427777590405,0.25386331509467763,1.1877166147737044,-0.5539744644261069
Color,Robert Zemeckis,0.7960596264351388,-0.4382444357570275,-0.2580107212440849,5.194956659154371,Colin Firth,0.6412547511960986,1.329839700443155,Animation|Drama|Family|Fantasy,Robin Wright,A Christmas Carol ,-0.12352736540334043,1.9042936949068032,Gary Oldman,-0.6715507793914534,charles dickens|christmas|christmas eve|ghost|scrooge,-0.0969678481952976,USA,PG,4.034294371829134,2009.0,2.7694399125451357,0.3847439048837513,0.10448427777590405,-0.39329733558234964,0.25201779628288434,7.964396571699507
